Provider,Name,Set,Finish,Code,Reason
tcgplayer,Aether Flare (Blue),Historic Pack 1 Blitz Deck: Kano,normal,,no-counterpart
tcgplayer,Emeritus Scolding (Blue),Historic Pack 1 Blitz Deck: Kano,normal,,no-counterpart
tcgplayer,Pry (Blue),Historic Pack 1 Blitz Deck: Kano,normal,,no-counterpart
tcgplayer,Reverberate (Blue),Historic Pack 1 Blitz Deck: Kano,normal,,no-counterpart
tcgplayer,Scalding Rain (Blue),Historic Pack 1 Blitz Deck: Kano,normal,,no-counterpart
tcgplayer,Timekeeper's Whim (Blue),Historic Pack 1 Blitz Deck: Kano,normal,,no-counterpart
tcgplayer,Voltic Bolt (Blue),Historic Pack 1 Blitz Deck: Kano,normal,,no-counterpart
tcgplayer,Zap (Blue),Historic Pack 1 Blitz Deck: Kano,normal,,no-counterpart
tcgplayer,Whisper of the Oracle (Blue),Historic Pack 1 Blitz Deck: Kano,normal,,no-counterpart
tcgplayer,Energy Potion (Blue),Historic Pack 1 Blitz Deck: Kano,normal,,no-price
tcgplayer,Potion of Deja Vu (Blue),Historic Pack 1 Blitz Deck: Kano,normal,,no-counterpart
tcgplayer,Rhinar,Historic Pack 1 Blitz Deck: Rhinar,normal,,no-counterpart
tcgplayer,Romping Club,Historic Pack 1 Blitz Deck: Rhinar,normal,,no-counterpart
tcgplayer,Nullrune Hood,Historic Pack 1 Blitz Deck: Rhinar,normal,,no-price
tcgplayer,Barkbone Strapping,Historic Pack 1 Blitz Deck: Rhinar,normal,,no-price
tcgplayer,Goliath Gauntlet,Historic Pack 1 Blitz Deck: Rhinar,normal,,no-counterpart
tcgplayer,Nullrune Boots,Historic Pack 1 Blitz Deck: Rhinar,normal,,no-price
tcgplayer,Bare Fangs (Red),Historic Pack 1 Blitz Deck: Rhinar,normal,,no-counterpart
tcgplayer,Pack Hunt (Red),Historic Pack 1 Blitz Deck: Rhinar,normal,,no-counterpart
tcgplayer,Pulping (Red),Historic Pack 1 Blitz Deck: Rhinar,normal,,no-price
tcgplayer,Riled Up (Red),Historic Pack 1 Blitz Deck: Rhinar,normal,,no-counterpart
tcgplayer,Savage Swing (Red),Historic Pack 1 Blitz Deck: Rhinar,normal,,no-counterpart
tcgplayer,Smash Instinct (Red),Historic Pack 1 Blitz Deck: Rhinar,normal,,no-counterpart
tcgplayer,Wild Ride (Red),Historic Pack 1 Blitz Deck: Rhinar,normal,,no-counterpart
tcgplayer,Wrecker Romp (Red),Historic Pack 1 Blitz Deck: Rhinar,normal,,no-counterpart
tcgplayer,Rally the Rearguard (Red),Historic Pack 1 Blitz Deck: Rhinar,normal,,no-counterpart
tcgplayer,Barraging Beatdown (Red),Historic Pack 1 Blitz Deck: Rhinar,normal,,no-price
tcgplayer,Riled Up (Yellow),Historic Pack 1 Blitz Deck: Rhinar,normal,,no-counterpart
tcgplayer,Savage Swing (Yellow),Historic Pack 1 Blitz Deck: Rhinar,normal,,no-counterpart
tcgplayer,Smash Instinct (Yellow),Historic Pack 1 Blitz Deck: Rhinar,normal,,no-counterpart
tcgplayer,Wrecker Romp (Yellow),Historic Pack 1 Blitz Deck: Rhinar,normal,,no-counterpart
tcgplayer,Pummel (Yellow),Historic Pack 1 Blitz Deck: Rhinar,normal,,no-price
tcgplayer,Wrecker Romp (Blue),Historic Pack 1 Blitz Deck: Rhinar,normal,,no-counterpart
tcgplayer,Pummel (Blue),Historic Pack 1 Blitz Deck: Rhinar,normal,,no-price
tcgplayer,Come to Fight (Blue),Historic Pack 1 Blitz Deck: Rhinar,normal,,no-counterpart
tcgplayer,High Roller (Blue),Historic Pack 1 Blitz Deck: Rhinar,normal,,no-counterpart
tcgplayer,Primeval Bellow (Blue),Historic Pack 1 Blitz Deck: Rhinar,normal,,no-counterpart
tcgplayer,Viserai,Historic Pack 1 Blitz Deck: Viserai,normal,,no-counterpart
tcgplayer,Nebula Blade,Historic Pack 1 Blitz Deck: Viserai,normal,,no-counterpart
tcgplayer,Crown of Dichotomy,Historic Pack 1 Blitz Deck: Viserai,normal,,no-counterpart
tcgplayer,Aether Ironweave,Historic Pack 1 Blitz Deck: Viserai,normal,,no-counterpart
tcgplayer,Nullrune Gloves,Historic Pack 1 Blitz Deck: Viserai,normal,,no-price
tcgplayer,Sutcliffe's Suede Hides,Historic Pack 1 Blitz Deck: Viserai,normal,,no-counterpart
tcgplayer,Amplify the Arknight (Red),Historic Pack 1 Blitz Deck: Viserai,normal,,no-counterpart
tcgplayer,Arcanic Crackle (Red),Historic Pack 1 Blitz Deck: Viserai,normal,,no-counterpart
tcgplayer,Meat and Greet (Red),Historic Pack 1 Blitz Deck: Viserai,normal,,no-counterpart
tcgplayer,Rune Flash (Red),Historic Pack 1 Blitz Deck: Viserai,normal,,no-counterpart
tcgplayer,Shrill of Skullform (Red),Historic Pack 1 Blitz Deck: Viserai,normal,,no-counterpart
tcgplayer,Read the Runes (Red),Historic Pack 1 Blitz Deck: Viserai,normal,,no-counterpart
tcgplayer,Captain's Call (Red),Historic Pack 1 Blitz Deck: Viserai,normal,,no-counterpart
tcgplayer,Come to Fight (Red),Historic Pack 1 Blitz Deck: Viserai,normal,,no-counterpart
tcgplayer,Belittle (Red),Historic Pack 1 Blitz Deck: Viserai,normal,,no-counterpart
tcgplayer,Minnowism (Red),Historic Pack 1 Blitz Deck: Viserai,normal,,no-counterpart
tcgplayer,Meat and Greet (Yellow),Historic Pack 1 Blitz Deck: Viserai,normal,,no-counterpart
tcgplayer,Shrill of Skullform (Yellow),Historic Pack 1 Blitz Deck: Viserai,normal,,no-counterpart
tcgplayer,Spellblade Assault (Yellow),Historic Pack 1 Blitz Deck: Viserai,normal,,no-counterpart
tcgplayer,Arcanic Crackle (Blue),Historic Pack 1 Blitz Deck: Viserai,normal,,no-counterpart
tcgplayer,Meat and Greet (Blue),Historic Pack 1 Blitz Deck: Viserai,normal,,no-counterpart
tcgplayer,Shrill of Skullform (Blue),Historic Pack 1 Blitz Deck: Viserai,normal,,no-counterpart
tcgplayer,Bloodspill Invocation (Blue),Historic Pack 1 Blitz Deck: Viserai,normal,,no-counterpart
tcgplayer,Mauvrion Skies (Blue),Historic Pack 1 Blitz Deck: Viserai,normal,,no-counterpart
tcgplayer,Belittle (Blue),Historic Pack 1 Blitz Deck: Viserai,normal,,no-counterpart
tcgplayer,Minnowism (Blue),Historic Pack 1 Blitz Deck: Viserai,normal,,no-counterpart
tcgplayer,Runechant,Historic Pack 1 Blitz Deck: Viserai,normal,,no-counterpart
tcgplayer,Outsider Blitz Deck - Arakni,Blitz Deck: Outsiders - Arakni,normal,,no-price
tcgplayer,"Arakni, Solitary Confinement",Blitz Deck: Outsiders - Arakni,normal,,no-counterpart
tcgplayer,Spider's Bite,Blitz Deck: Outsiders - Arakni,normal,,no-counterpart
tcgplayer,Mask of Malicious Manifestations,Blitz Deck: Outsiders - Arakni,normal,,no-counterpart
tcgplayer,Blossom of Spring,Blitz Deck: Outsiders - Arakni,normal,,no-price
tcgplayer,Toxic Tips,Blitz Deck: Outsiders - Arakni,normal,,no-counterpart
tcgplayer,Snapdragon Scalers,Blitz Deck: Outsiders - Arakni,normal,,no-counterpart
tcgplayer,Hurl (Red),Blitz Deck: Outsiders - Arakni,normal,,no-counterpart
tcgplayer,Infect (Red),Blitz Deck: Outsiders - Arakni,normal,,no-counterpart
tcgplayer,Isolate (Red),Blitz Deck: Outsiders - Arakni,normal,,no-counterpart
tcgplayer,Malign (Red),Blitz Deck: Outsiders - Arakni,normal,,no-counterpart
tcgplayer,Prowl (Red),Blitz Deck: Outsiders - Arakni,normal,,no-counterpart
tcgplayer,Sedate (Red),Blitz Deck: Outsiders - Arakni,normal,,no-counterpart
tcgplayer,Wither (Red),Blitz Deck: Outsiders - Arakni,normal,,no-counterpart
tcgplayer,Virulent Touch (Red),Blitz Deck: Outsiders - Arakni,normal,,no-counterpart
tcgplayer,Spring Load (Red),Blitz Deck: Outsiders - Arakni,normal,,no-counterpart
tcgplayer,Razor's Edge (Red),Blitz Deck: Outsiders - Arakni,normal,,no-counterpart
tcgplayer,Short and Sharp (Red),Blitz Deck: Outsiders - Arakni,normal,,no-counterpart
tcgplayer,Spike with Bloodrot,Blitz Deck: Outsiders - Arakni,normal,,no-counterpart
tcgplayer,Bloodrot Trap,Blitz Deck: Outsiders - Arakni,normal,,no-counterpart
tcgplayer,Infect (Yellow),Blitz Deck: Outsiders - Arakni,normal,,no-counterpart
tcgplayer,Prowl (Yellow),Blitz Deck: Outsiders - Arakni,normal,,no-counterpart
tcgplayer,Infect (Blue),Blitz Deck: Outsiders - Arakni,normal,,no-counterpart
tcgplayer,Prowl (Blue),Blitz Deck: Outsiders - Arakni,normal,,no-counterpart
tcgplayer,Sedate (Blue),Blitz Deck: Outsiders - Arakni,normal,,no-counterpart
tcgplayer,Wither (Blue),Blitz Deck: Outsiders - Arakni,normal,,no-counterpart
tcgplayer,Razor's Edge (Blue),Blitz Deck: Outsiders - Arakni,normal,,no-counterpart
tcgplayer,Bloodrot Pox,Blitz Deck: Outsiders - Arakni,normal,,no-price
tcgplayer,Frailty,Blitz Deck: Outsiders - Arakni,normal,,no-price
tcgplayer,Inertia,Blitz Deck: Outsiders - Arakni,normal,,no-price
tcgplayer,Outsider Blitz Deck - Azalea,Blitz Deck: Outsiders - Azalea,normal,,no-price
tcgplayer,Azalea,Blitz Deck: Outsiders - Azalea,normal,,no-counterpart
tcgplayer,Barbed Castaway,Blitz Deck: Outsiders - Azalea,normal,,no-counterpart
tcgplayer,Crow's Nest,Blitz Deck: Outsiders - Azalea,normal,,no-counterpart
tcgplayer,Wayfinder's Crest,Blitz Deck: Outsiders - Azalea,normal,,no-counterpart
tcgplayer,Threadbare Tunic,Blitz Deck: Outsiders - Azalea,normal,,no-counterpart
tcgplayer,Bracers of Belief,Blitz Deck: Outsiders - Azalea,normal,,no-counterpart
tcgplayer,Ironrot Legs,Blitz Deck: Outsiders - Azalea,normal,,no-counterpart
tcgplayer,Falcon Wing (Red),Blitz Deck: Outsiders - Azalea,normal,,no-counterpart
tcgplayer,Infecting Shot (Red),Blitz Deck: Outsiders - Azalea,normal,,no-counterpart
tcgplayer,Murkmire Grapnel (Red),Blitz Deck: Outsiders - Azalea,normal,,no-counterpart
tcgplayer,Salvage Shot (Red),Blitz Deck: Outsiders - Azalea,normal,,no-counterpart
tcgplayer,Sedation Shot (Red),Blitz Deck: Outsiders - Azalea,normal,,no-counterpart
tcgplayer,Skybound Shot (Red),Blitz Deck: Outsiders - Azalea,normal,,no-counterpart
tcgplayer,Spire Sniping (Red),Blitz Deck: Outsiders - Azalea,normal,,no-counterpart
tcgplayer,Widowmaker (Red),Blitz Deck: Outsiders - Azalea,normal,,no-counterpart
tcgplayer,Withering Shot (Red),Blitz Deck: Outsiders - Azalea,normal,,no-counterpart
tcgplayer,Ravenous Rabble (Red),Blitz Deck: Outsiders - Azalea,normal,,no-counterpart
tcgplayer,Seek Horizon (Red),Blitz Deck: Outsiders - Azalea,normal,,no-counterpart
tcgplayer,Fletch a Red Tail (Red),Blitz Deck: Outsiders - Azalea,normal,,no-counterpart
tcgplayer,Scout the Periphery (Red),Blitz Deck: Outsiders - Azalea,normal,,no-counterpart
tcgplayer,Sedation Shot (Yellow),Blitz Deck: Outsiders - Azalea,normal,,no-counterpart
tcgplayer,Spire Sniping (Yellow),Blitz Deck: Outsiders - Azalea,normal,,no-counterpart
tcgplayer,Falcon Wing (Blue),Blitz Deck: Outsiders - Azalea,normal,,no-counterpart
tcgplayer,Sedation Shot (Blue),Blitz Deck: Outsiders - Azalea,normal,,no-counterpart
tcgplayer,Spire Sniping (Blue),Blitz Deck: Outsiders - Azalea,normal,,no-counterpart
tcgplayer,Scout the Periphery (Blue),Blitz Deck: Outsiders - Azalea,normal,,no-counterpart
tcgplayer,Toxicity (Blue),Blitz Deck: Outsiders - Azalea,normal,,no-counterpart
tcgplayer,Bloodrot Pox,Blitz Deck: Outsiders - Azalea,normal,,no-counterpart
tcgplayer,Frailty,Blitz Deck: Outsiders - Azalea,normal,,no-counterpart
tcgplayer,Inertia,Blitz Deck: Outsiders - Azalea,normal,,no-counterpart
tcgplayer,Outsider Blitz Deck - Benji,Blitz Deck: Outsiders - Benji,normal,,no-price
tcgplayer,"Benji, the Piercing Wind",Blitz Deck: Outsiders - Benji,normal,,no-counterpart
tcgplayer,Harmonized Kodachi,Blitz Deck: Outsiders - Benji,normal,,no-counterpart
tcgplayer,Mask of Shifting Perspectives,Blitz Deck: Outsiders - Benji,normal,,no-counterpart
tcgplayer,Silken Gi,Blitz Deck: Outsiders - Benji,normal,,no-counterpart
tcgplayer,Fisticuffs,Blitz Deck: Outsiders - Benji,normal,,no-counterpart
tcgplayer,Fleet Foot Sandals,Blitz Deck: Outsiders - Benji,normal,,no-counterpart
tcgplayer,Bleed Out (Red),Blitz Deck: Outsiders - Benji,normal,,no-counterpart
tcgplayer,Back Heel Kick (Red),Blitz Deck: Outsiders - Benji,normal,,no-counterpart
tcgplayer,Twin Twisters (Red),Blitz Deck: Outsiders - Benji,normal,,no-counterpart
tcgplayer,Head Jab (Red),Blitz Deck: Outsiders - Benji,normal,,no-counterpart
tcgplayer,Feisty Locals (Red),Blitz Deck: Outsiders - Benji,normal,,no-counterpart
tcgplayer,Spring Load (Red),Blitz Deck: Outsiders - Benji,normal,,no-counterpart
tcgplayer,Short and Sharp (Red),Blitz Deck: Outsiders - Benji,normal,,no-counterpart
tcgplayer,Back Heel Kick (Yellow),Blitz Deck: Outsiders - Benji,normal,,no-counterpart
tcgplayer,Twin Twisters (Yellow),Blitz Deck: Outsiders - Benji,normal,,no-counterpart
tcgplayer,One-Two Punch (Yellow),Blitz Deck: Outsiders - Benji,normal,,no-counterpart
tcgplayer,Head Jab (Yellow),Blitz Deck: Outsiders - Benji,normal,,no-counterpart
tcgplayer,Be Like Water (Yellow),Blitz Deck: Outsiders - Benji,normal,,no-counterpart
tcgplayer,Plunge (Yellow),Blitz Deck: Outsiders - Benji,normal,,no-counterpart
tcgplayer,Salt the Wound (Yellow),Blitz Deck: Outsiders - Benji,normal,,no-counterpart
tcgplayer,Be Like Water (Blue),Blitz Deck: Outsiders - Benji,normal,,no-counterpart
tcgplayer,One-Two Punch (Blue),Blitz Deck: Outsiders - Benji,normal,,no-counterpart
tcgplayer,Recoil (Blue),Blitz Deck: Outsiders - Benji,normal,,no-counterpart
tcgplayer,Head Jab (Blue),Blitz Deck: Outsiders - Benji,normal,,no-price
tcgplayer,Soulbead Strike (Blue),Blitz Deck: Outsiders - Benji,normal,,no-counterpart
tcgplayer,Lunging Press,Blitz Deck: Outsiders - Benji,normal,,no-counterpart
tcgplayer,Outsider Blitz Deck - Katsu,Blitz Deck: Outsiders - Katsu,normal,,no-price
tcgplayer,Katsu,Blitz Deck: Outsiders - Katsu,normal,,no-counterpart
tcgplayer,Harmonized Kodachi,Blitz Deck: Outsiders - Katsu,normal,,no-price
tcgplayer,Mask of Many Faces,Blitz Deck: Outsiders - Katsu,normal,,no-counterpart
tcgplayer,Blossom of Spring,Blitz Deck: Outsiders - Katsu,normal,,no-price
tcgplayer,Fisticuffs,Blitz Deck: Outsiders - Katsu,normal,,no-counterpart
tcgplayer,Quelling Slippers,Blitz Deck: Outsiders - Katsu,normal,,no-counterpart
tcgplayer,Bonds of Ancestry (Red),Blitz Deck: Outsiders - Katsu,normal,,no-counterpart
tcgplayer,Descendent Gustwave (Red),Blitz Deck: Outsiders - Katsu,normal,,no-counterpart
tcgplayer,Whelming Gustwave (Red),Blitz Deck: Outsiders - Katsu,normal,,no-counterpart
tcgplayer,Surging Strike (Red),Blitz Deck: Outsiders - Katsu,normal,,no-counterpart
tcgplayer,Fluster Fist (Red),Blitz Deck: Outsiders - Katsu,normal,,no-counterpart
tcgplayer,Open the Center (Red),Blitz Deck: Outsiders - Katsu,normal,,no-counterpart
tcgplayer,Head Jab (Red),Blitz Deck: Outsiders - Katsu,normal,,no-counterpart
tcgplayer,Be Like Water (Red),Blitz Deck: Outsiders - Katsu,normal,,no-counterpart
tcgplayer,Scar for a Scar (Red),Blitz Deck: Outsiders - Katsu,normal,,no-counterpart
tcgplayer,One-Two Punch (Yellow),Blitz Deck: Outsiders - Katsu,normal,,no-counterpart
tcgplayer,Head Jab (Yellow),Blitz Deck: Outsiders - Katsu,normal,,no-counterpart
tcgplayer,Descendent Gustwave (Yellow),Blitz Deck: Outsiders - Katsu,normal,,no-counterpart
tcgplayer,Surging Strike (Yellow),Blitz Deck: Outsiders - Katsu,normal,,no-counterpart
tcgplayer,Be Like Water (Yellow),Blitz Deck: Outsiders - Katsu,normal,,no-counterpart
tcgplayer,One-Two Punch (Blue),Blitz Deck: Outsiders - Katsu,normal,,no-counterpart
tcgplayer,Head Jab (Blue),Blitz Deck: Outsiders - Katsu,normal,,no-counterpart
tcgplayer,Whelming Gustwave (Blue),Blitz Deck: Outsiders - Katsu,normal,,no-counterpart
tcgplayer,Surging Strike (Blue),Blitz Deck: Outsiders - Katsu,normal,,no-counterpart
tcgplayer,Be Like Water (Blue),Blitz Deck: Outsiders - Katsu,normal,,no-counterpart
tcgplayer,Lunging Press,Blitz Deck: Outsiders - Katsu,normal,,no-counterpart
tcgplayer,Outsider Blitz Deck - Riptide,Blitz Deck: Outsiders - Riptide,normal,,no-price
tcgplayer,Riptide,Blitz Deck: Outsiders - Riptide,normal,,no-counterpart
tcgplayer,Barbed Castaway,Blitz Deck: Outsiders - Riptide,normal,,no-counterpart
tcgplayer,Driftwood Quiver,Blitz Deck: Outsiders - Riptide,normal,,no-price
tcgplayer,Mask of Malicious Manifestations,Blitz Deck: Outsiders - Riptide,normal,,no-counterpart
tcgplayer,Threadbare Tunic,Blitz Deck: Outsiders - Riptide,normal,,no-counterpart
tcgplayer,Toxic Tips,Blitz Deck: Outsiders - Riptide,normal,,no-counterpart
tcgplayer,Ironrot Legs,Blitz Deck: Outsiders - Riptide,normal,,no-counterpart
tcgplayer,Bloodrot Trap (Red),Blitz Deck: Outsiders - Riptide,normal,,no-counterpart
tcgplayer,Frailty Trap (Red),Blitz Deck: Outsiders - Riptide,normal,,no-price
tcgplayer,Inertia Trap (Red),Blitz Deck: Outsiders - Riptide,normal,,no-counterpart
tcgplayer,Boulder Trap (Yellow),Blitz Deck: Outsiders - Riptide,normal,,no-counterpart
tcgplayer,Tarpit Trap (Yellow),Blitz Deck: Outsiders - Riptide,normal,,no-price
tcgplayer,Falcon Wing (Red),Blitz Deck: Outsiders - Riptide,normal,,no-counterpart
tcgplayer,Hemorrhage Bore (Red),Blitz Deck: Outsiders - Riptide,normal,,no-counterpart
tcgplayer,Murkmire Grapnel (Red),Blitz Deck: Outsiders - Riptide,normal,,no-counterpart
tcgplayer,Salvage Shot (Red),Blitz Deck: Outsiders - Riptide,normal,,no-counterpart
tcgplayer,Searing Shot (Red),Blitz Deck: Outsiders - Riptide,normal,,no-counterpart
tcgplayer,Sedation Shot (Red),Blitz Deck: Outsiders - Riptide,normal,,no-counterpart
tcgplayer,Withering Shot (Red),Blitz Deck: Outsiders - Riptide,normal,,no-counterpart
tcgplayer,Ravenous Rabble (Red),Blitz Deck: Outsiders - Riptide,normal,,no-counterpart
tcgplayer,Increase the Tension (Red),Blitz Deck: Outsiders - Riptide,normal,,no-counterpart
tcgplayer,Scout the Periphery (Red),Blitz Deck: Outsiders - Riptide,normal,,no-counterpart
tcgplayer,Falcon Wing (Yellow),Blitz Deck: Outsiders - Riptide,normal,,no-counterpart
tcgplayer,Infecting Shot (Yellow),Blitz Deck: Outsiders - Riptide,normal,,no-counterpart
tcgplayer,Murkmire Grapnel (Yellow),Blitz Deck: Outsiders - Riptide,normal,,no-counterpart
tcgplayer,Scout the Periphery (Yellow),Blitz Deck: Outsiders - Riptide,normal,,no-counterpart
tcgplayer,Bloodrot Pox,Blitz Deck: Outsiders - Riptide,normal,,no-counterpart
tcgplayer,Frailty,Blitz Deck: Outsiders - Riptide,normal,,no-counterpart
tcgplayer,Inertia,Blitz Deck: Outsiders - Riptide,normal,,no-price
tcgplayer,Pendulum Trap (Yellow),Blitz Deck: Outsiders - Riptide,normal,,no-counterpart
tcgplayer,Outsider Blitz Deck - Uzuri,Blitz Deck: Outsiders - Uzuri,normal,,no-price
tcgplayer,Uzuri,Blitz Deck: Outsiders - Uzuri,normal,,no-counterpart
tcgplayer,Spider's Bite,Blitz Deck: Outsiders - Uzuri,normal,,no-price
tcgplayer,Mask of Shifting Perspectives,Blitz Deck: Outsiders - Uzuri,normal,,no-counterpart
tcgplayer,Quelling Robe,Blitz Deck: Outsiders - Uzuri,normal,,no-counterpart
tcgplayer,Fisticuffs,Blitz Deck: Outsiders - Uzuri,normal,,no-counterpart
tcgplayer,Ironhide Legs,Blitz Deck: Outsiders - Uzuri,normal,,no-counterpart
tcgplayer,Sneak Attack (Red),Blitz Deck: Outsiders - Uzuri,normal,,no-counterpart
tcgplayer,Death Touch (Red),Blitz Deck: Outsiders - Uzuri,normal,,no-counterpart
tcgplayer,Cut Down to Size (Red),Blitz Deck: Outsiders - Uzuri,normal,,no-counterpart
tcgplayer,Demolition Crew (Red),Blitz Deck: Outsiders - Uzuri,normal,,no-counterpart
tcgplayer,Destructive Deliberation (Red),Blitz Deck: Outsiders - Uzuri,normal,,no-counterpart
tcgplayer,Humble (Red),Blitz Deck: Outsiders - Uzuri,normal,,no-price
tcgplayer,Infect (Red),Blitz Deck: Outsiders - Uzuri,normal,,no-counterpart
tcgplayer,Isolate (Red),Blitz Deck: Outsiders - Uzuri,normal,,no-counterpart
tcgplayer,Sedate (Red),Blitz Deck: Outsiders - Uzuri,normal,,no-counterpart
tcgplayer,Peace of Mind (Red),Blitz Deck: Outsiders - Uzuri,normal,,no-counterpart
tcgplayer,Infect (Yellow),Blitz Deck: Outsiders - Uzuri,normal,,no-counterpart
tcgplayer,Isolate (Yellow),Blitz Deck: Outsiders - Uzuri,normal,,no-counterpart
tcgplayer,Sedate (Yellow),Blitz Deck: Outsiders - Uzuri,normal,,no-counterpart
tcgplayer,Wither (Yellow),Blitz Deck: Outsiders - Uzuri,normal,,no-counterpart
tcgplayer,Infect (Blue),Blitz Deck: Outsiders - Uzuri,normal,,no-counterpart
tcgplayer,Isolate (Blue),Blitz Deck: Outsiders - Uzuri,normal,,no-counterpart
tcgplayer,Prowl (Blue),Blitz Deck: Outsiders - Uzuri,normal,,no-counterpart
tcgplayer,Sedate (Blue),Blitz Deck: Outsiders - Uzuri,normal,,no-counterpart
tcgplayer,Wither (Blue),Blitz Deck: Outsiders - Uzuri,normal,,no-counterpart
tcgplayer,Razor's Edge (Blue),Blitz Deck: Outsiders - Uzuri,normal,,no-counterpart
tcgplayer,Unmovable (Blue),Blitz Deck: Outsiders - Uzuri,normal,,no-counterpart
tcgplayer,Bloodrot Pox,Blitz Deck: Outsiders - Uzuri,normal,,no-counterpart
tcgplayer,Frailty,Blitz Deck: Outsiders - Uzuri,normal,,no-counterpart
tcgplayer,Inertia,Blitz Deck: Outsiders - Uzuri,normal,,no-counterpart
tcgplayer,Ponder,Blitz Deck: Outsiders - Uzuri,normal,,no-price
tcgplayer,Outsiders Booster Box,Outsiders,normal,,no-price
tcgplayer,Outsiders Booster Pack,Outsiders,normal,,no-price
tcgplayer,Outsiders Booster Box Case,Outsiders,normal,,no-price
tcgplayer,Outsiders Blitz Deck Display,Outsiders,normal,,no-price
tcgplayer,Outsiders Blitz Deck [Set of 6],Outsiders,normal,,no-price
tcgplayer,Collapsing Trap,Outsiders,foil,OUT103,no-counterpart
tcgplayer,Dishonor,Outsiders,foil,OUT051,no-counterpart
tcgplayer,Back Stab (Red),Outsiders,foil,OUT015,no-counterpart
tcgplayer,Shake Down,Outsiders,foil,OUT013,no-counterpart
tcgplayer,Back Stab (Yellow),Outsiders,foil,OUT016,no-counterpart
tcgplayer,Back Stab (Blue),Outsiders,foil,OUT017,no-counterpart
tcgplayer,Spike with Frailty,Outsiders,foil,OUT022,no-counterpart
tcgplayer,Spike with Inertia,Outsiders,foil,OUT023,no-counterpart
tcgplayer,Infect (Red),Outsiders,foil,OUT024,no-counterpart
tcgplayer,Infect (Yellow),Outsiders,foil,OUT025,no-counterpart
tcgplayer,Infect (Blue),Outsiders,foil,OUT026,no-counterpart
tcgplayer,Isolate (Red),Outsiders,foil,OUT027,no-counterpart
tcgplayer,Isolate (Yellow),Outsiders,foil,OUT028,no-counterpart
